data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8629312,48,BHR9151,9151,"02 January 2021",2021,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 2 January 2021, demonstrators, including February 14 Youth Coalition, held rallies honoring Ayatollah al Nimr in Abu Saybi, Ash Shakhurah, and Karranah (Northern). Clashes erupted with Bahraini police forces. There were no fatalities. [size=no report]",0,1636407476,BHR
8629315,48,BHR9152,9152,"02 January 2021",2021,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,Karranah,26.2292,50.5094,1,"14 February Revolution Youth Coalition",Other,"On 2 January 2021, demonstrators, including February 14 Youth Coalition, held rallies honoring Ayatollah al Nimr in Abu Saybi, Ash Shakhurah, and Karranah (Northern). Clashes erupted with Bahraini police forces. There were no fatalities. [size=no report]",0,1636407476,BHR
7883169,48,BHR9146,9146,"01 January 2021",2021,1,Protests,"Protest with intervention","Protesters (Bahrain)","February 14 Youth Coalition",6,"Police Forces of Bahrain (1999-)",,1,16,"Middle East",Bahrain,Capital,,,Sitrah,26.1547,50.6206,1,"14 February Revolution Youth Coalition",Other,"On 1 January 2021, Bahrain police forces fired tear gas at protest marches in Sitrah (Bahrain) that were organized in opposition to the killing of a boy in 2011 by Bahraini security forces and ongoing government repression. There were no reports of fatalities or injuries. [size=no report]",0,1618873886,BHR
7883461,48,BHR9147,9147,"01 January 2021",2021,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,Aali,26.1619,50.5164,1,"14 February Revolution Youth Coalition",Other,"On 1 January 2021, demonstrators blocked streets in Aali (Northern) as part of demonstrations in opposition to the killing of a boy in 2011 by Bahraini security forces and ongoing government repression. There were no reports of fatalities or injuries. [size=no report]",0,1618873887,BHR
7884234,48,BHR9148,9148,"01 January 2021",2021,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,Karranah,26.2292,50.5094,1,"14 February Revolution Youth Coalition",Other,"On 1 January 2021, demonstrators set fire to tires in Karranah (Northern) as part of demonstrations in opposition to the killing of a boy in 2011 by Bahraini security forces and ongoing government repression. There were no reports of fatalities or injuries. [size=no report]",0,1618873889,BHR
7884467,48,BHR9149,9149,"01 January 2021",2021,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,Salmabad,26.1831,50.5247,1,"14 February Revolution Youth Coalition",Other,"On 1 January 2021, demonstrators set fire to tires in Salmabad (northern) as part of demonstrations in opposition to the killing of a boy in 2011 by Bahraini security forces and ongoing government repression. There were no reports of fatalities or injuries. [size=no report]",0,1618873889,BHR
7883311,48,BHR9144,9144,"29 December 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,Tashshan,26.2114,50.5461,1,"14 February Revolution Youth Coalition",Other,"On 29 December 2020, demonstrators obstructed the main street in Tashshan (Capital) with flaming tires. There were no reports fatalities. [size=no report]",0,1618873886,BHR
7883312,48,BHR9142,9142,"24 December 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,Tashshan,26.2114,50.5461,1,"14 February Revolution Youth Coalition",Other,"On 24 December 2020, demonstrators set fire to tires in Tashshan (Capital) in opposition to the normalization of relations with Israel. There were no reports of fatalities or injuries. [size=no report]",0,1618873886,BHR
7449856,48,BHR9141,9141,"22 December 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Northern,,,Aali,26.1619,50.5164,1,"Aden al Ghad",Regional,"On 22 December 2020, demonstrators set fire to tires in Aali (Northern) in opposition to the normalization of relations with Israel. There were no reports of fatalities or injuries. [size=no report]",0,1610388148,BHR
7449831,48,BHR9136,9136,"17 December 2020",2020,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"14 February Revolution Youth Coalition",Other,"On 17 December 2020, protesters, including from the February 14 Movement, marched through Al Musalla (Capital) to commemorate Martyrs' Day. [size=no report]",0,1610388148,BHR
8629283,48,BHR9140,9140,"17 December 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Capital,,,"Al Maamir",26.1333,50.6086,1,"14 February Revolution Youth Coalition",Other,"On 17 December 2020, demonstrators, including February 14 Youth Coalition, set fire to tires in Al Maamir (Capital) to commemorate Martyrs' Day. [size=no report]",0,1636407476,BHR
8629289,48,BHR9137,9137,"17 December 2020",2020,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,Manama,26.2279,50.5857,1,"14 February Revolution Youth Coalition",Other,"On 17 December 2020, demonstrators, including February 14 Youth Coalition, held marches in As Sahlah and Sar (Northern) as well as in Manama (Capital) in honor of Martyrs Day. [size=no report]",0,1636407476,BHR
8629307,48,BHR9139,9139,"17 December 2020",2020,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,Sar,26.1942,50.4819,1,"14 February Revolution Youth Coalition",Other,"On 17 December 2020, demonstrators, including February 14 Youth Coalition, held marches in As Sahlah and Sar (Northern) as well as in Manama (Capital) in honor of Martyrs Day. [size=no report]",0,1636407476,BHR
8629309,48,BHR9138,9138,"17 December 2020",2020,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,"As Sahlah",26.2039,50.5345,1,"14 February Revolution Youth Coalition",Other,"On 17 December 2020, demonstrators, including February 14 Youth Coalition, held marches in As Sahlah and Sar (Northern) as well as in Manama (Capital) in honor of Martyrs Day. [size=no report]",0,1636407476,BHR
7449830,48,BHR9135,9135,"16 December 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Al Diraz",26.2181,50.4706,1,"14 February Revolution Youth Coalition",Other,"On 16 December 2020, demonstrators, including from the 14 February youth coalition, set fire to tires on the main street of Al Diraz (Northern) the night before Martyrs' Day. There were no reports of fatalities. [size=no report]",0,1610388148,BHR
7883570,48,BHR9133,9133,"27 November 2020",2020,1,Protests,"Protest with intervention","Protesters (Bahrain)","February 14 Youth Coalition",6,"Police Forces of Bahrain (1999-)",,1,16,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 27 November 2020, protesters in Abu Saybi (Northern, Bahrain) and Ash Shakhurah (Northern, Bahrain) demonstrated against the normalization of ties with Israel, and police forces intervened to disperse the gathering. There were no reports of fatalities.[size=no report]",0,1618873887,BHR
7883957,48,BHR9134,9134,"27 November 2020",2020,1,Protests,"Protest with intervention","Protesters (Bahrain)","February 14 Youth Coalition",6,"Police Forces of Bahrain (1999-)",,1,16,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 27 November 2020, protesters in Abu Saybi (Northern, Bahrain) and Ash Shakhurah (Northern, Bahrain) demonstrated against the normalization of ties with Israel, and police forces intervened to disperse the gathering. There were no reports of fatalities.[size=no report]",0,1618873888,BHR
8464720,48,BHR9131,9131,"22 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Muharraq,,,"Al Dair",26.2842,50.6236,1,"14 February Revolution Youth Coalition",Other,"On 22 November 2020, rioters affiliated with the 14 February Youth Coalition set fire to tires behind the Bahrain International Airport in Dair (Muharraq) in opposition to normalization of relations with Israel. There were no reports of fatalities.[size=no report]",0,1630985294,BHR
8464802,48,BHR9130,9130,"21 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Muharraq,,,"Al Dair",26.2842,50.6236,1,"14 February Revolution Youth Coalition",Other,"On 21 November 2020, demonstrators with the February 14 Youth Coalition lit fires to tires in Dair behind the International Airport in opposition to the normalization of relations with Israel. [size=no report]",0,1630985295,BHR
7306910,48,BHR9128,9128,"19 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 19 November 2020, demonstrators from the 14 February Youth Coalition from Abu Saybi and Ash Shakurah (Northern, Bahrain) cut the Al Badiy street in their neighbourhoods with burning garbage cans against the normalization of relations with Israel. [size=no report]",0,1606153328,BHR
7306911,48,BHR9129,9129,"19 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 19 November 2020, demonstrators from the 14 February Youth Coalition from Abu Saybi and Ash Shakurah (Northern, Bahrain) cut the Al Badiy street in their neighbourhoods with burning garbage cans against the normalization of relations with Israel. [size=no report]",0,1606153328,BHR
7306943,48,BHR9127,9127,"13 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Manama,26.2279,50.5857,0,"Duraz Mirror","New media","On 13 November 2020, protesters reportedly gathered in the city of Manama (Capital) to protest the arrest of a Shiite religious leader by the Bahraini government nine years prior. [size=no report]",0,1606153328,BHR
7301646,48,BHR9125,9125,"10 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 10 November 2020, rioters set fires and clashed with police forces in Abu Saybi in opposition to government security measures. [size=unknown]",0,1605558442,BHR
7301647,48,BHR9126,9126,"10 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 10 November 2020, rioters set fires and clashed with police forces in Ash Shakhurah in opposition to government security measures. [size=unknown]",0,1605558442,BHR
7297455,48,BHR9123,9123,"05 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 5 November 2020, rioters affiliated with the 14 February Youth Coalition blocked a road in Abu Saybi, Northern district with burning tyres, in demonstration against the normalization of ties with Israel and in support of Palestinians on hunger strike. The demo was dispersed by police forces using tear gas. [size=no report]",0,1604957105,BHR
7297457,48,BHR9124,9124,"05 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 5 November 2020, rioters affiliated with the 14 February Youth Coalition blocked a road in Ash Shakhurah, Northern district with burning tyres, in demonstration against the normalization of ties with Israel and in support of Palestinians on hunger strike. The demo was dispersed by police forces using tear gas. [size=no report]",0,1604957105,BHR
7883662,48,BHR9121,9121,"02 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Bahrain)","Muslim Group (Bahrain); February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Northern,,,"Al Diraz",26.2181,50.4706,1,"14 February Revolution Youth Coalition",Other,"On 2 November 2020, a demonstration against insults to the Islamic Prophet Muhammad and against the normalization of ties with Israel was held in Al Diraz, Northern district. [size=no report]",0,1618873887,BHR
7883571,48,BHR9118,9118,"31 October 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 31 October 2020, a demonstration was held in Abu Saybi, Northern district against the normalization of ties with Israel. Demonstrators burned tyres. [size=no report]",0,1618873887,BHR
7883958,48,BHR9119,9119,"31 October 2020",2020,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 31 October 2020, a demonstration was held in Ash Shakhurah, Northern district against the normalization of ties with Israel. Demonstrators burned tyres. [size=no report]",0,1618873888,BHR
7883410,48,BHR9117,9117,"27 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Bahrain)","Muslim Group (Bahrain); February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Muharraq,,,Samahij,26.28,50.635,1,"14 February Revolution Youth Coalition",Other,"On 27 October 2020, Bahraini citizens reportedly held a demonstration in the village of Samahij (Muharraq) against the Bahrain-Israel normalization agreement and the Charlie Hebdo cartoons published in France depicting the Islamic prophet Muhammad, as well as the French President's latest comments on Islam. Protesters burnt pictures of the French and Israeli presidents. [size=no report]",0,1618873887,BHR
